city,county_fips,linearid,fullname,rttyp,mtfcc,road_category
San Francisco,06075,110498933193,McRae Ln,M,S1400,Local Streets
San Francisco,06075,110498934114,Fisher Loop,M,S1400,Local Streets
San Francisco,06075,110498933448,Piper Loop,M,S1400,Local Streets
San Francisco,06075,110498934970,Patton Ct,M,S1400,Local Streets
San Francisco,06075,110498934466,Kearny Ln,M,S1400,Local Streets
San Francisco,06075,110498934317,Greely Ct,M,S1400,Local Streets
San Francisco,06075,110498933586,Smith Ln,M,S1400,Local Streets
San Francisco,06075,1106087397384,9th Ave,M,S1400,Local Streets
San Francisco,06075,1105015048275,Lincoln Way,M,S1400,Local Streets
San Francisco,06075,110498931560,24th Ave,M,S1400,Local Streets
San Francisco,06075,110498931648,32nd Ave,M,S1400,Local Streets
San Francisco,06075,1105014475931,17th St,M,S1400,Local Streets
San Francisco,06075,110498931363,15th Ave,M,S1400,Local Streets
San Francisco,06075,110498933729,Yorba St,M,S1400,Local Streets
San Francisco,06075,110498932194,Vale Ave,M,S1400,Local Streets
San Francisco,06075,110498934306,Goleta Ave,M,S1400,Local Streets
San Francisco,06075,1103475034332,Bowl Dr,M,S1400,Local Streets
San Francisco,06075,1103962576105,,,S1400,Local Streets
San Francisco,06075,1103962576107,,,S1400,Local Streets
San Francisco,06075,110498937914,Harrison Blvd,M,S1400,Local Streets
San Francisco,06075,110498940773,,,S1400,Local Streets
San Francisco,06075,1105316864686,Truby St,M,S1400,Local Streets
San Francisco,06075,110498940161,Fort Mason 10,M,S1400,Local Streets
San Francisco,06075,110498938455,Santiago St,M,S1400,Local Streets
San Francisco,06075,110498931588,26th Ave,M,S1400,Local Streets
San Francisco,06075,110498934933,Oriole Way,M,S1400,Local Streets
San Francisco,06075,110498936599,Marcela Ave,M,S1400,Local Streets
San Francisco,06075,1106087383927,Dorantes Ave,M,S1400,Local Streets
San Francisco,06075,11010911806713,Pacheco St,M,S1400,Local Streets
San Francisco,06075,1105042655777,Laguna Honda Blvd,M,S1400,Local Streets
San Francisco,06075,1103660229535,Santa Monica,M,S1400,Local Streets
San Francisco,06075,1103689707361,San Lorenzo Way,M,S1400,Local Streets
San Francisco,06075,110498934160,Garcia Ave,M,S1400,Local Streets
San Francisco,06075,110498939612,Kensington Way,M,S1400,Local Streets
San Francisco,06075,110498939094,Hernandez Ave,M,S1400,Local Streets
San Francisco,06075,1103962496522,Moraga St,M,S1400,Local Streets
San Francisco,06075,110498939971,Bertie Manor Ln,M,S1400,Local Streets
San Francisco,06075,110498939972,Bertie Minor Ln,M,S1400,Local Streets
San Francisco,06075,110498931942,Inca Ln,M,S1400,Local Streets
San Francisco,06075,110498938795,Anzavista Ave,M,S1400,Local Streets
San Francisco,06075,110498932080,Page St,M,S1400,Local Streets
San Francisco,06075,110498934319,Haight St,M,S1400,Local Streets
San Francisco,06075,110498933847,Beulah St,M,S1400,Local Streets
San Francisco,06075,110498931731,Alma St,M,S1400,Local Streets
San Francisco,06075,110498934831,Moraga St,M,S1400,Local Streets
San Francisco,06075,110498936838,Noriega St,M,S1400,Local Streets
San Francisco,06075,1106092770504,Aloha Ave,M,S1400,Local Streets
San Francisco,06075,110498936840,Noriega St,M,S1400,Local Streets
San Francisco,06075,110498932277,Anglo Aly,M,S1400,Local Streets
San Francisco,06075,110498933235,Mount Ln,M,S1400,Local Streets
San Francisco,06075,110498934941,Ortega Way,M,S1400,Local Streets
San Francisco,06075,110498939062,Glenbrook Ave,M,S1400,Local Streets
San Francisco,06075,1105042626270,Portola Dr,M,S1400,Local Streets
San Francisco,06075,110498939712,Twin Peaks Blvd,M,S1400,Local Streets
San Francisco,06075,110498937211,Skyview Way,M,S1400,Local Streets
San Francisco,06075,110498937648,Clifford Ter,M,S1400,Local Streets
San Francisco,06075,110498938302,Piedmont St,M,S1400,Local Streets
San Francisco,06075,110498939255,Roosevelt Way,M,S1400,Local Streets
San Francisco,06075,1106087383916,Burnett Ave,M,S1400,Local Streets
San Francisco,06075,110498936967,Portola Dr,M,S1400,Local Streets
San Francisco,06075,110498941126,,,S1630,Special Roads
San Francisco,06075,110498939344,Turquoise Way,M,S1400,Local Streets
San Francisco,06075,110498935047,Quartz Way,M,S1400,Local Streets
San Francisco,06075,110498935153,Sonora Ln,M,S1400,Local Streets
San Francisco,06075,110498932287,Arbol Ln,M,S1400,Local Streets
San Francisco,06075,110498932019,Lyon St,M,S1400,Local Streets
San Francisco,06075,110498931954,Java St,M,S1400,Local Streets
San Francisco,06075,110498939254,Roosevelt Way,M,S1400,Local Streets
San Francisco,06075,110498933140,Lower Ter,M,S1400,Local Streets
San Francisco,06075,110498935698,Caselli Ave,M,S1400,Local Streets
San Francisco,06075,1105014475933,16th St,M,S1400,Local Streets
San Francisco,06075,1105042626280,Portola Dr,M,S1400,Local Streets
San Francisco,06075,110498938058,Magellan Ave,M,S1400,Local Streets
San Francisco,06075,110498936884,Pacheco St,M,S1400,Local Streets
San Francisco,06075,110498936875,Pacheco St,M,S1400,Local Streets
San Francisco,06075,110498931144,Noe St,M,S1400,Local Streets
San Francisco,06075,110498938270,Ofarrell St,M,S1400,Local Streets
San Francisco,06075,110498935372,Willow St,M,S1400,Local Streets
San Francisco,06075,110498933629,Topaz Way,M,S1400,Local Streets
San Francisco,06075,1105042626328,O'Shaughnessy Blvd,M,S1400,Local Streets
San Francisco,06075,1105042613878,Diamond St,M,S1400,Local Streets
San Francisco,06075,110498932341,Birch St,M,S1400,Local Streets
San Francisco,06075,1103689702376,Hickory St,M,S1400,Local Streets
San Francisco,06075,110498933115,Larch St,M,S1400,Local Streets
San Francisco,06075,1103689702377,Hickory St,M,S1400,Local Streets
San Francisco,06075,1103962484242,Church St,M,S1400,Local Streets
San Francisco,06075,1107061277593,Palm Ln,M,S1740,Special Roads
San Francisco,06075,110498935987,Dorland St,M,S1400,Local Streets
San Francisco,06075,1106087379842,Oakhurst Ln,M,S1400,Local Streets
San Francisco,06075,110498932118,Pino Aly,M,S1400,Local Streets
San Francisco,06075,110498939834,La Avanzada St,M,S1400,Local Streets
San Francisco,06075,110498938502,Starview Way,M,S1400,Local Streets
San Francisco,06075,110498939694,St Germain Ave,M,S1400,Local Streets
San Francisco,06075,1103939734111,Historic Trl,M,S1400,Local Streets
San Francisco,06075,1103939730279,Nike Rd,M,S1400,Local Streets
San Francisco,06075,1103538104695,Tr,M,S1400,Local Streets
San Francisco,06075,1105042613469,Market St,M,S1400,Local Streets
San Francisco,06075,110498934843,Morgan Aly,M,S1400,Local Streets
San Francisco,06075,110498931508,20th St,M,S1400,Local Streets
San Francisco,06075,1106048061036,Dixie Aly,M,S1400,Local Streets
San Francisco,06075,1103301933521,Portola Dr,M,S1400,Local Streets
San Francisco,06075,110498935793,Cottage Row,M,S1400,Local Streets
San Francisco,06075,110498935114,Safira Ln,M,S1400,Local Streets
San Francisco,06075,110498936274,Liberty St,M,S1400,Local Streets
San Francisco,06075,110498931151,Ora Way,M,S1400,Local Streets
San Francisco,06075,110498933818,Beacon St,M,S1400,Local Streets
San Francisco,06075,110498938290,Paradise Ave,M,S1400,Local Streets
San Francisco,06075,1103689706386,Cesar Chavez St,M,S1400,Local Streets
San Francisco,06075,1103717436238,Newburg St,M,S1400,Local Streets
San Francisco,06075,110498937086,Rayburn St,M,S1400,Local Streets
San Francisco,06075,110498936236,Laidley St,M,S1400,Local Streets
San Francisco,06075,110498939350,Vicksburg St,M,S1400,Local Streets
San Francisco,06075,110498936238,Laidley St,M,S1400,Local Streets
San Francisco,06075,110498936237,Laidley St,M,S1400,Local Streets
San Francisco,06075,110498937138,Sanchez St,M,S1400,Local Streets
San Francisco,06075,110498939029,Fairmount St,M,S1400,Local Streets
San Francisco,06075,110498939696,Starr King Way,M,S1400,Local Streets
San Francisco,06075,1105042626327,O'Shaughnessy Blvd,M,S1400,Local Streets
San Francisco,06075,110498937142,Sanchez St,M,S1400,Local Streets
San Francisco,06075,110498940147,Burnett North Ave,M,S1400,Local Streets
San Francisco,06075,110498932682,Geary Blvd,M,S1400,Local Streets
San Francisco,06075,110498939543,Friendship Ct,M,S1400,Local Streets
San Francisco,06075,110498932069,Nido Ave,M,S1400,Local Streets
San Francisco,06075,1103944413216,Back Alley Way,M,S1400,Local Streets
San Francisco,06075,110498932196,Vega St,M,S1400,Local Streets
San Francisco,06075,11035052616237,Talbert St,M,S1400,Local Streets
San Francisco,06075,11035052616231,Schwerin St,M,S1400,Local Streets
San Francisco,06075,110498940792,,,S1400,Local Streets
San Francisco,06075,11035052615737,Baltimore Way,M,S1400,Local Streets
San Francisco,06075,11035052615433,Polaris Way,M,S1400,Local Streets
San Francisco,06075,110498935081,Revere Ave,M,S1400,Local Streets
San Francisco,06075,110498935149,Silver Ave,M,S1400,Local Streets
San Francisco,06075,110498935270,Thomas Ave,M,S1400,Local Streets
San Francisco,06075,110498936646,Mendell St,M,S1400,Local Streets
San Francisco,06075,110498938007,Kirkwood Ave,M,S1400,Local Streets
San Francisco,06075,110498938012,Kirkwood Ct,M,S1400,Local Streets
San Francisco,06075,110498933719,Wills St,M,S1400,Local Streets
San Francisco,06075,110498931901,Hare St,M,S1400,Local Streets
San Francisco,06075,1105042626275,Elmira St,M,S1400,Local Streets
San Francisco,06075,110498935684,Cameron Way,M,S1400,Local Streets
San Francisco,06075,1106087382702,Lockwood St,M,S1400,Local Streets
San Francisco,06075,1105281275780,,,S1630,Special Roads
San Francisco,06075,110498932067,Navy Rd,M,S1400,Local Streets
San Francisco,06075,110498935597,Baldwin Ct,M,S1400,Local Streets
San Francisco,06075,110498936819,Newhall St,M,S1400,Local Streets
San Francisco,06075,1105598235257,Bayview Park Rd,M,S1400,Local Streets
San Francisco,06075,110498933079,Keith St,M,S1400,Local Streets
San Francisco,06075,110498938839,Bay Shore Blvd,M,S1400,Local Streets
San Francisco,06075,110498936198,Jerrold Ave,M,S1400,Local Streets
San Francisco,06075,110498940171,Hunters Point Blvd,M,S1400,Local Streets
San Francisco,06075,1103689702987,Fitch St,M,S1400,Local Streets
San Francisco,06075,110498936186,Indiana St,M,S1400,Local Streets
San Francisco,06075,110498935981,Dolphin Ct,M,S1400,Local Streets
San Francisco,06075,110498932437,Coral Ct,M,S1400,Local Streets
San Francisco,06075,110498938792,Albatross Ct,M,S1400,Local Streets
San Francisco,06075,1106087379802,26th St,M,S1400,Local Streets
San Francisco,06075,110498933173,Marin St,M,S1400,Local Streets
San Francisco,06075,11010865843559,Egbert Ave,M,S1400,Local Streets
San Francisco,06075,1105042626308,Boutwell St,M,S1400,Local Streets
San Francisco,06075,110498936807,Newcomb Ave,M,S1400,Local Streets
San Francisco,06075,1104997540713,Executive Park Blvd,M,S1400,Local Streets
San Francisco,06075,1104997542539,Thomas Mellon Cir,M,S1400,Local Streets
San Francisco,06075,110498934277,Giants Dr,M,S1400,Local Streets
San Francisco,06075,110498937827,Griffith St,M,S1400,Local Streets
San Francisco,06075,1104257839384,Illinois St,M,S1400,Local Streets
San Francisco,06075,110498932373,Burke Ave,M,S1400,Local Streets
San Francisco,06075,110498934150,Galvez Ave,M,S1400,Local Streets
San Francisco,06075,110498938025,La Salle Ave,M,S1400,Local Streets
San Francisco,06075,110498938919,Carpenter Ct,M,S1400,Local Streets
San Francisco,06075,110498937170,Shafter Ave,M,S1400,Local Streets
San Francisco,06075,110498936873,Osceola Ln,M,S1400,Local Streets
San Francisco,06075,1105316866277,Hudson Ave,M,S1400,Local Streets
San Francisco,06075,1105316866303,Hudson Ave,M,S1400,Local Streets
San Francisco,06075,1103452722199,Arelious Walker Dr,M,S1400,Local Streets
San Francisco,06075,110498934067,Egbert Ave,M,S1400,Local Streets
San Francisco,06075,110498937469,Bancroft Ave,M,S1400,Local Streets
San Francisco,06075,110498933471,Quint St,M,S1400,Local Streets
San Francisco,06075,110498935692,Carroll Ave,M,S1400,Local Streets
San Francisco,06075,110498933479,Reddy St,M,S1400,Local Streets
San Francisco,06075,110498932593,Flora St,M,S1400,Local Streets
San Francisco,06075,110498931135,Key Ave,M,S1400,Local Streets
San Francisco,06075,110498937823,Griffith St,M,S1400,Local Streets
San Francisco,06075,110498935760,Coleman St,M,S1400,Local Streets
San Francisco,06075,110498930816,I St,M,S1400,Local Streets
San Francisco,06075,110498934147,King Dr,M,S1400,Local Streets
San Francisco,06075,110498940502,Yellow Cab Access Rd,M,S1400,Local Streets
San Francisco,06075,110498935062,Rankin St,M,S1400,Local Streets
San Francisco,06075,110498933239,Nibbi Ct,M,S1400,Local Streets
San Francisco,06075,1104997541485,Sandpiper Cove Way,M,S1400,Local Streets
San Francisco,06075,110498939739,Visitacion Ave,M,S1400,Local Streets
San Francisco,06075,110498934028,Donner Ave,M,S1400,Local Streets
San Francisco,06075,110498937996,Jennings St,M,S1400,Local Streets
San Francisco,06075,11012813795784,Turk St,M,S1400,Local Streets
San Francisco,06075,110498931771,Bush St,M,S1400,Local Streets
San Francisco,06075,110498931036,3rd St,M,S1400,Local Streets
San Francisco,06075,110498934913,Nimitz Dr,M,S1400,Local Streets
San Francisco,06075,11012813795593,Market St,M,S1400,Local Streets
San Francisco,06075,110498931083,8th St,M,S1400,Local Streets
San Francisco,06075,1103689702458,Stevenson St,M,S1400,Local Streets
San Francisco,06075,110498934124,Forest Rd,M,S1400,Local Streets
San Francisco,06075,110498934879,Napier Ln,M,S1720,Special Roads
San Francisco,06075,1104473446278,3rd St,M,S1400,Local Streets
San Francisco,06075,110498931113,Elm St,M,S1400,Local Streets
San Francisco,06075,110498933841,Bergen Pl,M,S1400,Local Streets
San Francisco,06075,110498936114,Grenard Ter,M,S1400,Local Streets
San Francisco,06075,110498937566,Broadway St,M,S1400,Local Streets
San Francisco,06075,1106087384075,Frank Norris St,M,S1400,Local Streets
San Francisco,06075,110498939076,Greenwich Ct,M,S1400,Local Streets
San Francisco,06075,110498934347,Havens St,M,S1400,Local Streets
San Francisco,06075,110498937922,Hastings Ter,M,S1400,Local Streets
San Francisco,06075,110498939735,Vandewater St,M,S1400,Local Streets
San Francisco,06075,110498939764,Bob Kaufman Aly,M,S1400,Local Streets
San Francisco,06075,110498934915,Nobles Aly,M,S1400,Local Streets
San Francisco,06075,110498934472,Kearny St,M,S1400,Local Streets
San Francisco,06075,1103689709009,Broadway St,M,S1400,Local Streets
San Francisco,06075,110498932204,Wall Pl,M,S1400,Local Streets
San Francisco,06075,110498938271,Ofarrell St,M,S1400,Local Streets
San Francisco,06075,110498939583,Himmelmann Pl,M,S1400,Local Streets
San Francisco,06075,110498935296,Truett St,M,S1400,Local Streets
San Francisco,06075,110498940464,Dashiell Hammett St,M,S1400,Local Streets
San Francisco,06075,110498937315,Waverly Pl,M,S1400,Local Streets
San Francisco,06075,110498938740,Winthrop St,M,S1400,Local Streets
San Francisco,06075,110498935127,School Aly,M,S1400,Local Streets
San Francisco,06075,110498937978,Icehouse Aly,M,S1400,Local Streets
San Francisco,06075,110498937980,Icehouse Aly,M,S1730,Special Roads
San Francisco,06075,1103531524453,John Maher St,M,S1400,Local Streets
San Francisco,06075,110498933422,Orian Ln,M,S1400,Local Streets
San Francisco,06075,110498933972,Cowell Pl,M,S1400,Local Streets
San Francisco,06075,110498940140,Walter U Lum Pl,M,S1400,Local Streets
San Francisco,06075,110498938120,Merchant St,M,S1400,Local Streets
San Francisco,06075,110498934423,Jessie St,M,S1400,Local Streets
San Francisco,06075,110498935564,Anthony St,M,S1400,Local Streets
San Francisco,06075,110498935418,Aldrich Aly,M,S1400,Local Streets
San Francisco,06075,110498932512,Ecker Pl,M,S1400,Local Streets
San Francisco,06075,110498934887,Natoma St,M,S1400,Local Streets
San Francisco,06075,110498938345,Redfield Aly,M,S1400,Local Streets
San Francisco,06075,110498933794,August Aly,M,S1400,Local Streets
San Francisco,06075,110498932356,Brant Aly,M,S1400,Local Streets
San Francisco,06075,110498932975,Helen Pl,M,S1400,Local Streets
San Francisco,06075,110498940879,,,S1400,Local Streets
San Francisco,06075,110498934479,Kramer Pl,M,S1400,Local Streets
San Francisco,06075,110498938466,Shephard Pl,M,S1400,Local Streets
San Francisco,06075,110498932156,Ross Aly,M,S1400,Local Streets
San Francisco,06075,110498938261,Nob Hill Pl,M,S1400,Local Streets
San Francisco,06075,110498932202,Vine Ter,M,S1400,Local Streets
San Francisco,06075,110498934365,Hobart Aly,M,S1400,Local Streets
San Francisco,06075,110498936936,Pollard Pl,M,S1400,Local Streets
San Francisco,06075,110498933669,Verdi Pl,M,S1400,Local Streets
San Francisco,06075,11016957190410,Niminitz Ln,M,S1400,Local Streets
San Francisco,06075,110498933946,Codman Pl,M,S1400,Local Streets
San Francisco,06075,110498933218,Mills Pl,M,S1400,Local Streets
San Francisco,06075,110498933023,Jones St,M,S1400,Local Streets
San Francisco,06075,110498936116,Halibut Ct,M,S1400,Local Streets
San Francisco,06075,110498931326,12th St,M,S1400,Local Streets
San Francisco,06075,1104996643879,10th St,M,S1400,Local Streets
San Francisco,06075,11012812795681,,,S1780,Special Roads
San Francisco,06075,11012812797753,,,S1710,Special Roads
San Francisco,06075,11036923736312,I- 80,I,S1100,Primary Roads
San Francisco,06075,11017076307077,Yerba Buena Dr,M,S1400,Local Streets
San Francisco,06075,11016955813234,Yerba Buena Rd,M,S1400,Local Streets
San Francisco,06075,11036923736313,I- 80,I,S1100,Primary Roads
San Francisco,06075,110498939407,Clementina St,M,S1400,Local Streets
San Francisco,06075,110498934308,Gordon St,M,S1400,Local Streets
San Francisco,06075,110498937106,Ringold St,M,S1400,Local Streets
San Francisco,06075,110498932380,Butte Pl,M,S1400,Local Streets
San Francisco,06075,110498938013,Kissling St,M,S1400,Local Streets
San Francisco,06075,110498938476,Sheridan St,M,S1400,Local Streets
San Francisco,06075,110498936250,Langton St,M,S1400,Local Streets
San Francisco,06075,110498937112,Rodgers St,M,S1400,Local Streets
San Francisco,06075,110498934796,Merlin St,M,S1400,Local Streets
San Francisco,06075,1105014475935,16th St,M,S1400,Local Streets
San Francisco,06075,110498939405,Clementina St,M,S1400,Local Streets
San Francisco,06075,110498937749,Falmouth St,M,S1400,Local Streets
San Francisco,06075,110498941120,,,S1630,Special Roads
San Francisco,06075,1108311086614,James Lick Fwy,M,S1100,Primary Roads
San Francisco,06075,110498933442,Perry St,M,S1400,Local Streets
San Francisco,06075,110498931372,15th St,M,S1400,Local Streets
San Francisco,06075,1103677491342,Mission Rock,M,S1400,Local Streets
San Francisco,06075,110498939824,Henry Adams St,M,S1400,Local Streets
San Francisco,06075,1103689709115,18th St,M,S1400,Local Streets
San Francisco,06075,110498931539,22nd St,M,S1740,Special Roads
San Francisco,06075,110498936041,Federal St,M,S1400,Local Streets
San Francisco,06075,110498933923,Center St,M,S1400,Local Streets
San Francisco,06075,1105598230346,King St,M,S1400,Local Streets
San Francisco,06075,110498940339,Bayside Village Pl,M,S1400,Local Streets
San Francisco,06075,110498932537,Essex St,M,S1400,Local Streets
San Francisco,06075,110498935997,Elkhart St,M,S1400,Local Streets
San Francisco,06075,110498941163,,,S1630,Special Roads
San Francisco,06075,110498935086,Rincon St,M,S1400,Local Streets
San Francisco,06075,1105083475828,,,S1630,Special Roads
San Francisco,06075,1103689702897,Cayuga Ave,M,S1400,Local Streets
San Francisco,06075,110498938000,Keystone Way,M,S1400,Local Streets
San Francisco,06075,110498939027,Fairfield Way,M,S1400,Local Streets
San Francisco,06075,1105598259063,State Rte 1,S,S1200,Secondary Roads
San Francisco,06075,110498939727,University St,M,S1400,Local Streets
San Francisco,06075,110498933164,Manor Dr,M,S1400,Local Streets
San Francisco,06075,110498937244,Sunrise Way,M,S1400,Local Streets
San Francisco,06075,110498937603,Campbell Ave,M,S1400,Local Streets
San Francisco,06075,1105038857469,Junipero Serra Blvd,M,S1400,Local Streets
San Francisco,06075,110498938998,El Sereno Ct,M,S1400,Local Streets
San Francisco,06075,110498937200,Skyline Blvd,M,S1200,Secondary Roads
San Francisco,06075,11017129188669,Lake Merced Blvd,M,S1400,Local Streets
San Francisco,06075,110498939678,San Rafael Way,M,S1400,Local Streets
San Francisco,06075,110498939204,Northgate Dr,M,S1400,Local Streets
San Francisco,06075,1105598228689,Monterey Blvd,M,S1400,Local Streets
San Francisco,06075,110498939298,Southwood Dr,M,S1400,Local Streets
San Francisco,06075,110498936605,Marston Ave,M,S1400,Local Streets
San Francisco,06075,110498940997,,,S1630,Special Roads
San Francisco,06075,110498935251,Sylvan Dr,M,S1400,Local Streets
San Francisco,06075,110498938039,Lansdale Ave,M,S1400,Local Streets
San Francisco,06075,1105598234342,Brotherhood Way,M,S1400,Local Streets
San Francisco,06075,110498939626,Los Palmos Dr,M,S1400,Local Streets
San Francisco,06075,110498937160,Sequoia Way,M,S1400,Local Streets
San Francisco,06075,110498938278,Onondaga Ave,M,S1400,Local Streets
San Francisco,06075,1105089465314,,,S1630,Special Roads
San Francisco,06075,110498941018,,,S1630,Special Roads
San Francisco,06075,110498935717,Channel St,M,S1400,Local Streets
San Francisco,06075,110498937973,Humboldt St,M,S1400,Local Streets
San Francisco,06075,110498935840,Decatur St,M,S1400,Local Streets
San Francisco,06075,1103689702421,6th St,M,S1400,Local Streets
San Francisco,06075,1106081796890,Gene Friend Way,M,S1400,Local Streets
San Francisco,06075,1107060725300,Long Bridge St,M,S1400,Local Streets
San Francisco,06075,110498940477,Terry A Francois Blvd,M,S1400,Local Streets
San Francisco,06075,1105598235180,Mission St,M,S1400,Local Streets
San Francisco,06075,110498937908,Hamilton St,M,S1400,Local Streets
San Francisco,06075,110498935646,Bowdoin St,M,S1400,Local Streets
San Francisco,06075,110498931589,26th Ave,M,S1400,Local Streets
San Francisco,06075,110498940820,,,S1400,Local Streets
San Francisco,06075,110498937457,Arellano Ave,M,S1400,Local Streets
San Francisco,06075,110498937397,Winding Way,M,S1400,Local Streets
San Francisco,06075,110498939114,Inverness Dr,M,S1400,Local Streets
San Francisco,06075,110498939332,Stratford Dr,M,S1400,Local Streets
San Francisco,06075,1105025302082,Crespi Dr,M,S1400,Local Streets
San Francisco,06075,110498933886,Cambon Dr,M,S1400,Local Streets
San Francisco,06075,110498937478,Bartlett St,M,S1400,Local Streets
San Francisco,06075,110498933635,Treat Ave,M,S1400,Local Streets
San Francisco,06075,1103689702859,Bradford St,M,S1400,Local Streets
San Francisco,06075,110498932247,Adair St,M,S1400,Local Streets
San Francisco,06075,110498934885,Natoma St,M,S1400,Local Streets
San Francisco,06075,110498932306,Baden St,M,S1400,Local Streets
San Francisco,06075,1105281304020,,,S1630,Special Roads
San Francisco,06075,110498935855,Diamond St,M,S1400,Local Streets
San Francisco,06075,1105281304032,,,S1630,Special Roads
San Francisco,06075,110498933147,Lyell St,M,S1400,Local Streets
San Francisco,06075,110498932423,Colby St,M,S1400,Local Streets
San Francisco,06075,110498931138,Lee Ave,M,S1400,Local Streets
San Francisco,06075,110498941137,,,S1630,Special Roads
San Francisco,06075,110498937573,Brussels St,M,S1400,Local Streets
San Francisco,06075,110498935641,Bonview St,M,S1400,Local Streets
San Francisco,06075,110498933855,Bocana St,M,S1400,Local Streets
San Francisco,06075,110498939082,Hampshire St,M,S1400,Local Streets
San Francisco,06075,110498941155,,,S1630,Special Roads
San Francisco,06075,110498941152,,,S1630,Special Roads
San Francisco,06075,110498931533,22nd St,M,S1400,Local Streets
San Francisco,06075,110498935806,Cypress St,M,S1400,Local Streets
San Francisco,06075,110498931582,25th St,M,S1400,Local Streets
San Francisco,06075,110498931600,26th St,M,S1400,Local Streets
San Francisco,06075,110498931850,Fair Ave,M,S1400,Local Streets
San Francisco,06075,1105035034972,Mansell St,M,S1400,Local Streets
San Francisco,06075,110498931710,45th Ave,M,S1400,Local Streets
San Francisco,06075,110498936210,Josepha Ave,M,S1400,Local Streets
San Francisco,06075,1105044364457,Alemany Blvd,M,S1400,Local Streets
San Francisco,06075,1104259210644,San Jose Ave,M,S1200,Secondary Roads
San Francisco,06075,1105083475767,,,S1630,Special Roads
San Francisco,06075,110498941065,,,S1630,Special Roads
San Francisco,06075,1105042626256,Barneveld Ave,M,S1400,Local Streets
San Francisco,06075,110498934948,Oxford St,M,S1400,Local Streets
San Francisco,06075,110498935673,Burrows St,M,S1400,Local Streets
San Francisco,06075,110498935558,Amherst St,M,S1400,Local Streets
San Francisco,06075,110498938274,Olmstead St,M,S1400,Local Streets
San Francisco,06075,110498932472,Delta St,M,S1400,Local Streets
San Francisco,06075,110498937459,Argonaut Ave,M,S1400,Local Streets
San Francisco,06075,110498933715,Wilde Ave,M,S1400,Local Streets
San Francisco,06075,110498938094,Marsilly St,M,S1400,Local Streets
San Francisco,06075,110498934541,Lundys Ln,M,S1400,Local Streets
San Francisco,06075,110498939380,Bernal Hts Blvd,M,S1400,Local Streets
San Francisco,06075,110498939379,Bernal Hts Blvd,M,S1400,Local Streets
San Francisco,06075,110498937928,Highland Ave,M,S1400,Local Streets
San Francisco,06075,110498938534,Tompkins Ave,M,S1400,Local Streets
San Francisco,06075,110498939309,Stevenson St,M,S1400,Local Streets
San Francisco,06075,110498939307,Stevenson St,M,S1400,Local Streets
San Francisco,06075,110498934820,Mojave St,M,S1400,Local Streets
San Francisco,06075,110498936916,Peralta Ave,M,S1400,Local Streets
San Francisco,06075,110498932234,York St,M,S1400,Local Streets
San Francisco,06075,1105042626330,,,S1630,Special Roads
San Francisco,06075,110498941087,,,S1630,Special Roads
San Francisco,06075,110498934056,Duboce Ave,M,S1400,Local Streets
San Francisco,06075,110498939306,Stevenson St,M,S1400,Local Streets
San Francisco,06075,1108311419260,Duboce Ave,M,S1400,Local Streets
San Francisco,06075,110498934145,Gaiser Ct,M,S1400,Local Streets
San Francisco,06075,110498939160,Lexington St,M,S1400,Local Streets
San Francisco,06075,1105598228899,College Ave,M,S1400,Local Streets
San Francisco,06075,110498935836,De Soto St,M,S1400,Local Streets
San Francisco,06075,110498935329,Vernon St,M,S1400,Local Streets
San Francisco,06075,110498937220,St Elmo Way,M,S1400,Local Streets
San Francisco,06075,110498933627,Tioga Ave,M,S1400,Local Streets
San Francisco,06075,1103689702459,Elliot St,M,S1400,Local Streets
San Francisco,06075,11035052616238,Talbert St,M,S1400,Local Streets
San Francisco,06075,1104258941165,San Jose Ave,M,S1200,Secondary Roads
San Francisco,06075,110498939913,San Anselmo Ave,M,S1400,Local Streets
San Francisco,06075,110498936232,La Bica Way,M,S1400,Local Streets
San Francisco,06075,110498938907,Brookdale Ave,M,S1400,Local Streets
San Francisco,06075,110498938147,Monterey Blvd,M,S1400,Local Streets
San Francisco,06075,110498938197,Monterey Blvd,M,S1400,Local Streets
San Francisco,06075,110498933870,Bright St,M,S1400,Local Streets
San Francisco,06075,110498939804,De Montfort Ave,M,S1400,Local Streets
San Francisco,06075,1105042332343,Wildwood Way,M,S1400,Local Streets
San Francisco,06075,110498934453,Justin Dr,M,S1400,Local Streets
San Francisco,06075,110498933072,Jules Ave,M,S1400,Local Streets
San Francisco,06075,110498939023,Fair Oaks St,M,S1400,Local Streets
San Francisco,06075,1103689706363,Duncan St,M,S1400,Local Streets
San Francisco,06075,110498937028,Potrero Ave,M,S1400,Local Streets
San Francisco,06075,110498932077,Otis St,M,S1400,Local Streets
San Francisco,06075,1105089475060,,,S1630,Special Roads
San Francisco,06075,110498936152,Hidalgo Ter,M,S1400,Local Streets
San Francisco,06075,110498941145,,,S1630,Special Roads
San Francisco,06075,110498935054,Ramona St,M,S1400,Local Streets
San Francisco,06075,1103462780603,Rosa Parks Ln,M,S1400,Local Streets
San Francisco,06075,1103513005556,Kamille Ct,M,S1400,Local Streets
San Francisco,06075,110498934452,Justin Dr,M,S1400,Local Streets
San Francisco,06075,11010887870677,,,S1820,Special Roads
San Francisco,06075,11035052615450,Flournoy St,M,S1400,Local Streets
San Francisco,06075,110498933763,Ankeny St,M,S1400,Local Streets
